"sale_date","total_amount"
"2023-07-14 02:38:06.170021",10000.00
"2023-07-14 02:42:37.4502",340000.00
"2023-07-14 03:42:19.026447",170000.00
"2023-07-14 04:10:36.456567",1280000.00
"2023-07-14 04:12:54.31658",10000.00
"2023-07-14 04:36:07.927564",27500.00
"2023-07-14 04:43:30.806702",25000.00
"2023-07-14 04:45:46.653825",12000.00
"2023-07-14 05:32:48.891969",7500.00
"2023-07-14 07:35:41.42638",960000.00
"2023-07-14 07:42:21.645183",12500.00
"2023-07-14 08:04:51.855482",1800000.00
"2023-07-14 08:06:51.836018",10000.00
"2023-07-14 10:40:29.604918",5000.00
"2023-07-14 11:42:54.978803",11000.00
"2023-07-14 11:47:05.006194",45000.00
"2023-07-14 12:18:00.328268",1350000.00
"2023-07-14 14:34:31.480559",36000.00
"2023-07-14 16:29:15.830812",2250000.00
"2023-07-14 17:01:59.139414",11000.00
"2023-07-14 18:09:56.502995",24000.00
"2023-07-14 18:15:47.16362",180000.00
"2023-07-14 19:17:30.191984",5500.00
"2023-07-14 22:37:05.315559",6000.00
"2023-07-14 23:11:14.474585",45000.00
"2023-07-14 23:54:59.628201",225000.00
"2023-07-15 00:43:03.495447",15000.00
"2023-07-15 03:41:00.486091",5500.00
"2023-07-15 06:20:45.515154",960000.00
"2023-07-15 08:26:58.40418",16500.00
"2023-07-15 08:28:39.517348",36000.00
"2023-07-15 09:29:08.879502",6000.00
"2023-07-15 11:11:46.94392",25000.00
"2023-07-15 15:54:20.325246",640000.00
"2023-07-15 16:34:34.834914",11000.00
"2023-07-15 18:20:15.734446",6000.00
"2023-07-15 20:16:17.386441",960000.00
"2023-07-15 21:17:49.879596",10000.00
"2023-07-15 21:40:12.369607",18000.00
"2023-07-15 21:47:15.00323",1350000.00
"2023-07-15 21:58:54.273125",960000.00
"2023-07-15 22:06:39.883652",16500.00
"2023-07-16 00:27:50.636425",135000.00
"2023-07-16 02:38:22.767842",900000.00
"2023-07-16 04:19:12.069745",2500.00
"2023-07-16 04:25:25.138833",25000.00
"2023-07-16 05:20:59.358326",10000.00
"2023-07-16 06:43:06.191397",22000.00
"2023-07-16 06:55:27.927107",1800000.00
"2023-07-16 08:00:18.695084",5500.00
"2023-07-16 09:13:41.568372",11000.00
"2023-07-16 09:24:03.181622",425000.00
"2023-07-16 10:04:32.99456",255000.00
"2023-07-16 14:47:57.80412",2250000.00
"2023-07-16 15:21:15.40027",90000.00
"2023-07-16 15:37:17.012291",5000.00
"2023-07-16 16:01:29.079448",2250000.00
"2023-07-16 16:49:18.858231",1600000.00
"2023-07-16 17:00:50.32276",255000.00
"2023-07-16 17:06:30.513406",2500.00
"2023-07-16 17:14:49.213976",1350000.00
"2023-07-16 18:29:53.25847",7500.00
"2023-07-16 18:56:37.665854",12000.00
"2023-07-16 19:36:06.960979",11000.00
"2023-07-16 19:41:56.197166",54000.00
"2023-07-16 20:12:44.487194",20000.00
"2023-07-16 21:02:37.996306",18000.00
"2023-07-16 21:07:54.376394",180000.00
"2023-07-16 21:38:25.369555",640000.00
"2023-07-16 22:17:33.263758",27500.00
"2023-07-16 22:43:14.829392",12000.00
"2023-07-17 01:46:48.164634",320000.00
"2023-07-17 02:47:23.191157",5000.00
"2023-07-17 04:15:47.214559",900000.00
"2023-07-17 04:16:35.602948",1800000.00
"2023-07-17 05:00:53.033168",90000.00
"2023-07-17 05:01:08.136521",15000.00
"2023-07-17 05:04:01.915409",11000.00
"2023-07-17 05:19:29.256555",640000.00
"2023-07-17 06:06:11.042507",18000.00
"2023-07-17 07:27:17.663674",22000.00
"2023-07-17 07:56:58.370773",640000.00
"2023-07-17 08:56:36.129191",12000.00
"2023-07-17 11:13:42.530891",16500.00
"2023-07-17 11:22:04.360196",2250000.00
"2023-07-17 12:44:05.79571",1800000.00
"2023-07-17 12:58:05.883862",5000.00
"2023-07-17 13:21:56.116174",450000.00
"2023-07-17 13:33:00.461623",30000.00
"2023-07-17 13:45:29.807691",170000.00
"2023-07-17 14:38:39.702565",24000.00
"2023-07-17 15:13:31.439549",85000.00
"2023-07-17 15:53:52.35542",170000.00
"2023-07-17 17:54:16.648696",15000.00
"2023-07-17 22:22:50.739962",12500.00
"2023-07-17 22:26:19.181328",5500.00
"2023-07-17 22:53:55.408078",72000.00
"2023-07-17 23:19:07.863566",5000.00
"2023-07-17 23:43:22.064454",900000.00
"2023-07-17 23:55:57.334445",1350000.00
"2023-07-18 00:16:29.405945",18000.00
"2023-07-18 00:18:00.823226",36000.00
"2023-07-18 01:18:14.658677",16500.00
"2023-07-18 03:47:22.926979",11000.00
"2023-07-18 04:49:10.074627",135000.00
"2023-07-18 05:19:22.895091",1800000.00
"2023-07-18 09:27:04.24721",450000.00
"2023-07-18 09:34:24.384244",45000.00
"2023-07-18 09:35:39.482321",11000.00
"2023-07-18 09:56:07.277775",90000.00
"2023-07-18 11:24:20.870443",2500.00
"2023-07-18 13:55:56.095146",7500.00
"2023-07-18 14:41:48.657358",54000.00
"2023-07-18 15:51:40.87484",18000.00
"2023-07-18 18:34:06.526506",54000.00
"2023-07-18 18:38:10.630891",12000.00
"2023-07-18 19:08:05.145198",5000.00
"2023-07-18 19:23:06.297035",45000.00
"2023-07-18 20:44:11.515947",54000.00
"2023-07-18 22:22:10.426498",45000.00
"2023-07-19 02:45:13.486913",45000.00
"2023-07-19 04:03:04.552301",900000.00
"2023-07-19 10:32:25.812816",90000.00
"2023-07-19 12:27:33.262973",255000.00
"2023-07-19 13:31:47.123148",22000.00
"2023-07-19 14:05:29.14061",1800000.00
"2023-07-19 15:36:52.132466",900000.00
"2023-07-19 16:02:44.733589",18000.00
"2023-07-19 18:09:13.303141",12500.00
"2023-07-19 18:59:04.402926",12000.00
"2023-07-19 21:06:33.169581",1280000.00
"2023-07-19 21:36:34.045106",960000.00
"2023-07-19 21:46:24.705222",135000.00
"2023-07-19 23:05:02.719649",16500.00
"2023-07-20 00:16:21.749486",1600000.00
"2023-07-20 00:56:40.42867",20000.00
"2023-07-20 01:02:55.866969",2250000.00
"2023-07-20 01:48:12.921811",255000.00
"2023-07-20 03:19:17.338598",45000.00
"2023-07-20 03:28:03.309487",12000.00
"2023-07-20 03:47:02.866425",24000.00
"2023-07-20 08:58:13.806824",5500.00
"2023-07-20 10:44:06.16594",25000.00
"2023-07-20 14:20:48.226563",15000.00
"2023-07-20 14:34:32.325372",54000.00
"2023-07-20 15:38:26.296324",2250000.00
"2023-07-20 16:19:15.957052",20000.00
"2023-07-20 16:27:06.632164",135000.00
"2023-07-20 16:34:41.853973",54000.00
"2023-07-20 17:10:59.437651",18000.00
"2023-07-20 17:13:53.254794",320000.00
"2023-07-20 17:31:30.387449",255000.00
"2023-07-20 19:05:13.761602",6000.00
"2023-07-20 20:19:05.833353",12000.00
"2023-07-21 02:27:13.323497",900000.00
"2023-07-21 03:01:17.723209",18000.00
"2023-07-21 04:05:27.403922",90000.00
"2023-07-21 05:58:37.026955",320000.00
"2023-07-21 06:12:08.707579",90000.00
"2023-07-21 06:34:34.465728",425000.00
"2023-07-21 08:35:39.679921",2250000.00
"2023-07-21 08:42:37.203556",960000.00
"2023-07-21 09:17:05.5427",12000.00
"2023-07-21 10:01:53.321497",450000.00
"2023-07-21 10:08:19.957809",1800000.00
"2023-07-21 10:48:49.898442",12500.00
"2023-07-21 12:20:02.31876",5000.00
"2023-07-21 13:26:16.675387",180000.00
"2023-07-21 14:00:00.241184",1280000.00
"2023-07-21 17:17:34.445703",10000.00
"2023-07-21 17:53:49.323937",45000.00
"2023-07-21 19:58:54.494287",900000.00
"2023-07-21 20:00:32.667283",320000.00
"2023-07-21 20:21:02.340527",1280000.00
"2023-07-21 21:19:23.029938",425000.00
"2023-07-21 21:28:27.883687",45000.00
"2023-07-21 22:51:58.931466",45000.00
"2023-07-21 23:29:22.012111",15000.00
"2023-07-21 23:36:08.40774",5500.00
"2023-07-22 02:50:59.493443",18000.00
"2023-07-22 04:07:28.406208",85000.00
"2023-07-22 06:45:57.052281",5000.00
"2023-07-22 07:04:18.326883",12500.00
"2023-07-22 07:58:11.791887",170000.00
"2023-07-22 12:30:58.640462",90000.00
"2023-07-22 12:46:37.501663",90000.00
"2023-07-22 13:39:14.212908",960000.00
"2023-07-22 14:54:27.302855",24000.00
"2023-07-22 16:33:16.011975",1280000.00
"2023-07-22 16:57:52.308828",5500.00
"2023-07-22 18:13:18.165722",45000.00
"2023-07-22 18:32:50.507871",1280000.00
"2023-07-22 20:22:29.955271",24000.00
"2023-07-22 22:24:20.310215",54000.00
"2023-07-22 22:44:31.440285",960000.00
"2023-07-23 00:09:40.592007",180000.00
"2023-07-23 00:18:18.413227",10000.00
"2023-07-23 00:33:18.807844",6000.00
"2023-07-23 00:51:34.781476",1800000.00
"2023-07-23 02:38:16.491055",135000.00
"2023-07-23 03:22:04.487502",5500.00
"2023-07-23 04:26:59.616911",18000.00
"2023-07-23 07:39:51.730427",225000.00
"2023-07-23 08:32:21.039022",2500.00
"2023-07-23 09:02:21.174096",30000.00
"2023-07-23 10:02:59.052395",135000.00
"2023-07-23 10:54:28.229397",11000.00
"2023-07-23 11:08:50.624578",5000.00
"2023-07-23 11:59:31.204584",16500.00
"2023-07-23 12:42:41.566312",25000.00
"2023-07-23 13:18:31.848224",16500.00
"2023-07-23 14:44:36.020786",85000.00
"2023-07-23 15:24:27.318735",7500.00
"2023-07-23 16:36:42.213616",11000.00
"2023-07-23 17:33:51.773286",18000.00
"2023-07-23 19:10:56.011361",7500.00
"2023-07-23 19:37:01.183506",20000.00
"2023-07-23 21:09:40.394442",18000.00
"2023-07-23 21:12:48.987877",170000.00
"2023-07-23 22:34:39.585193",180000.00
"2023-07-23 22:45:22.75069",36000.00
"2023-07-23 22:56:11.983999",30000.00
"2023-07-24 00:23:37.304049",170000.00
"2023-07-24 01:22:30.690014",450000.00
"2023-07-24 02:22:04.9845",5500.00
"2023-07-24 05:25:10.373104",54000.00
"2023-07-24 07:06:39.355813",5000.00
"2023-07-24 07:20:34.051819",340000.00
"2023-07-24 08:52:13.661636",225000.00
"2023-07-24 10:12:51.663989",22000.00
"2023-07-24 11:06:21.603647",900000.00
"2023-07-24 12:05:59.396174",5000.00
"2023-07-24 14:03:09.301314",5500.00
"2023-07-24 14:44:36.626398",900000.00
"2023-07-24 15:52:21.022419",12000.00
"2023-07-24 17:09:20.085648",36000.00
"2023-07-24 18:00:51.688605",54000.00
"2023-07-24 19:12:40.464751",425000.00
"2023-07-24 19:24:02.895264",1600000.00
"2023-07-24 19:42:40.318089",135000.00
"2023-07-24 19:43:33.867465",90000.00
"2023-07-24 20:05:39.401716",24000.00
"2023-07-24 20:18:58.956926",425000.00
"2023-07-24 20:20:47.763958",90000.00
"2023-07-24 23:09:15.327595",90000.00
"2023-07-25 00:34:01.665615",170000.00
"2023-07-25 00:39:39.824832",11000.00
"2023-07-25 01:27:26.330995",24000.00
"2023-07-25 02:00:45.192188",25000.00
"2023-07-25 02:16:09.996117",18000.00
"2023-07-25 03:54:20.862846",12500.00
"2023-07-25 05:27:04.224521",30000.00
"2023-07-25 05:45:09.777924",15000.00
"2023-07-25 06:24:27.825259",255000.00
"2023-07-25 06:59:25.170868",2250000.00
"2023-07-25 07:37:20.261214",16500.00
"2023-07-25 08:11:35.88537",6000.00
"2023-07-25 08:23:08.52427",10000.00
"2023-07-25 08:30:33.520709",12000.00
"2023-07-25 09:46:52.103641",25000.00
"2023-07-25 11:26:35.392819",1350000.00
"2023-07-25 11:52:05.439739",320000.00
"2023-07-25 14:13:33.911537",24000.00
"2023-07-25 14:34:06.451087",24000.00
"2023-07-25 16:07:09.86746",20000.00
"2023-07-25 16:20:08.933908",24000.00
"2023-07-25 18:25:09.42239",1350000.00
"2023-07-25 18:49:54.218543",10000.00
"2023-07-25 20:51:14.741465",1600000.00
"2023-07-25 21:53:06.467095",1280000.00
"2023-07-25 22:09:33.44151",425000.00
"2023-07-25 22:46:40.824797",425000.00
"2023-07-26 00:39:50.775778",36000.00
"2023-07-26 02:23:33.124907",90000.00
"2023-07-26 04:12:26.307568",90000.00
"2023-07-26 05:05:25.317966",960000.00
"2023-07-26 05:49:03.037378",1280000.00
"2023-07-26 06:37:58.246808",30000.00
"2023-07-26 07:28:02.432923",18000.00
"2023-07-26 07:53:42.305517",340000.00
"2023-07-26 08:16:38.196841",1350000.00
"2023-07-26 10:45:57.736429",170000.00
"2023-07-26 14:17:22.246526",1280000.00
"2023-07-26 15:02:03.487989",340000.00
"2023-07-26 16:06:56.383974",18000.00
"2023-07-26 17:16:59.692979",1350000.00
"2023-07-26 18:23:03.775614",15000.00
"2023-07-26 18:55:15.318822",2500.00
"2023-07-26 21:14:17.173625",27500.00
"2023-07-26 21:32:56.744905",5000.00
"2023-07-26 21:45:32.117625",135000.00
"2023-07-26 23:15:46.537015",255000.00
"2023-07-26 23:19:40.738597",340000.00
"2023-07-26 23:40:29.535466",7500.00
"2023-07-26 23:40:54.871692",36000.00
"2023-07-26 23:56:39.309576",16500.00
"2023-07-27 00:55:06.97546",90000.00
"2023-07-27 01:39:50.113977",54000.00
"2023-07-27 02:20:55.320795",1800000.00
"2023-07-27 04:45:50.351601",1350000.00
"2023-07-27 05:26:08.103937",72000.00
"2023-07-27 06:12:20.865445",255000.00
"2023-07-27 06:31:10.70594",180000.00
"2023-07-27 06:39:54.891348",16500.00
"2023-07-27 07:23:35.488912",255000.00
"2023-07-27 07:29:32.546922",90000.00
"2023-07-27 07:42:43.59093",135000.00
"2023-07-27 08:22:44.618089",340000.00
"2023-07-27 08:30:10.623149",960000.00
"2023-07-27 08:43:43.631306",1600000.00
"2023-07-27 09:55:56.233652",900000.00
"2023-07-27 10:03:07.952378",225000.00
"2023-07-27 10:26:36.267767",2250000.00
"2023-07-27 10:35:57.947952",5500.00
"2023-07-27 12:26:59.017487",640000.00
"2023-07-27 13:17:20.682224",450000.00
"2023-07-27 13:29:13.073427",2500.00
"2023-07-27 15:12:31.977005",16500.00
"2023-07-27 15:22:44.467541",11000.00
"2023-07-27 20:55:45.661474",20000.00
"2023-07-27 20:59:53.448379",5000.00
"2023-07-27 21:42:28.537515",6000.00
"2023-07-27 22:50:12.872801",450000.00
"2023-07-27 23:01:03.120571",340000.00
"2023-07-27 23:01:44.190378",340000.00
"2023-07-28 01:45:46.060203",10000.00
"2023-07-28 04:10:27.437199",2250000.00
"2023-07-28 04:39:38.142753",170000.00
"2023-07-28 05:31:24.607939",255000.00
"2023-07-28 06:43:05.951755",20000.00
"2023-07-28 08:16:24.248151",85000.00
"2023-07-28 10:35:13.652703",90000.00
"2023-07-28 11:05:23.089896",960000.00
"2023-07-28 11:55:23.351395",22000.00
"2023-07-28 12:09:56.621231",6000.00
"2023-07-28 15:01:57.623235",10000.00
"2023-07-28 16:42:36.867399",45000.00
"2023-07-28 18:38:23.218418",90000.00
"2023-07-28 19:46:23.528215",90000.00
"2023-07-28 21:25:00.953983",16500.00
"2023-07-28 21:31:55.04035",1800000.00
"2023-07-28 23:42:26.454219",15000.00
"2023-07-29 00:34:24.580218",16500.00
"2023-07-29 00:34:41.461474",22000.00
"2023-07-29 01:08:34.279588",85000.00
"2023-07-29 02:20:16.11612",27500.00
"2023-07-29 03:01:18.453573",225000.00
"2023-07-29 05:13:09.070452",90000.00
"2023-07-29 06:44:50.384681",45000.00
"2023-07-29 07:15:50.673775",2500.00
"2023-07-29 07:34:34.077221",25000.00
"2023-07-29 10:11:28.838087",10000.00
"2023-07-29 10:46:48.195044",900000.00
"2023-07-29 12:58:36.702656",255000.00
"2023-07-29 13:25:08.661078",640000.00
"2023-07-29 13:33:59.784701",15000.00
"2023-07-29 16:21:01.747982",10000.00
"2023-07-29 16:21:14.010634",1600000.00
"2023-07-29 16:30:50.646414",12000.00
"2023-07-29 18:47:46.62311",6000.00
"2023-07-29 18:52:57.159704",900000.00
"2023-07-29 19:56:33.701109",12500.00
"2023-07-29 23:09:35.664604",11000.00
"2023-07-30 00:00:53.959255",54000.00
"2023-07-30 00:40:19.325134",7500.00
"2023-07-30 05:17:54.217454",24000.00
"2023-07-30 06:47:29.832393",85000.00
"2023-07-30 06:51:08.162076",135000.00
"2023-07-30 09:26:23.884934",340000.00
"2023-07-30 09:47:00.618208",12500.00
"2023-07-30 10:07:13.562761",45000.00
"2023-07-30 10:21:01.621993",90000.00
"2023-07-30 10:31:53.254238",20000.00
"2023-07-30 10:42:10.16627",180000.00
"2023-07-30 10:46:28.720617",45000.00
"2023-07-30 12:53:16.201978",25000.00
"2023-07-30 13:17:09.927212",45000.00
"2023-07-30 13:29:06.718517",170000.00
"2023-07-30 15:10:30.248072",1800000.00
"2023-07-30 18:53:34.82654",1600000.00
"2023-07-30 20:26:48.718462",36000.00
"2023-07-30 22:34:12.988617",30000.00
"2023-07-30 22:35:41.735255",36000.00
"2023-07-30 23:51:39.730476",135000.00
"2023-07-31 00:08:41.999027",1280000.00
"2023-07-31 01:42:33.541508",6000.00
"2023-07-31 01:45:45.908938",10000.00
"2023-07-31 03:39:55.347357",425000.00
"2023-07-31 04:34:31.925833",2250000.00
"2023-07-31 04:42:13.692759",10000.00
"2023-07-31 05:27:37.364342",225000.00
"2023-07-31 08:21:32.988556",30000.00
"2023-07-31 09:58:07.825441",90000.00
"2023-07-31 10:13:07.227407",320000.00
"2023-07-31 11:22:15.351083",15000.00
"2023-07-31 11:42:37.395258",2500.00
"2023-07-31 13:12:49.79236",5000.00
"2023-07-31 15:26:38.146578",255000.00
"2023-07-31 16:12:58.430171",340000.00
"2023-07-31 18:24:49.318256",320000.00
"2023-07-31 20:25:13.029954",30000.00
"2023-07-31 20:28:15.989815",1280000.00
"2023-07-31 22:15:42.013994",1280000.00
"2023-07-31 22:58:31.098078",11000.00
"2023-07-31 23:29:12.775915",1600000.00
"2023-08-01 00:30:11.076414",12000.00
"2023-08-01 01:47:52.931507",900000.00
"2023-08-01 03:17:20.24221",10000.00
"2023-08-01 04:54:25.319876",5500.00
"2023-08-01 06:25:41.73459",2250000.00
"2023-08-01 09:07:36.460398",1280000.00
"2023-08-01 09:29:49.304965",450000.00
"2023-08-01 10:50:17.953214",450000.00
"2023-08-01 11:20:30.554832",72000.00
"2023-08-01 12:42:00.704938",25000.00
"2023-08-01 13:11:09.297545",1350000.00
"2023-08-01 14:02:38.05181",1280000.00
"2023-08-01 14:46:25.336061",25000.00
"2023-08-01 14:58:17.987771",340000.00
"2023-08-01 17:20:09.866124",45000.00
"2023-08-02 00:37:30.847874",90000.00
"2023-08-02 00:59:57.703037",10000.00
"2023-08-02 01:08:08.684588",36000.00
"2023-08-02 01:46:19.302924",27500.00
"2023-08-02 02:17:07.793781",6000.00
"2023-08-02 02:51:52.25754",2500.00
"2023-08-02 03:04:33.887556",960000.00
"2023-08-02 03:44:55.850319",340000.00
"2023-08-02 04:45:11.607304",5000.00
"2023-08-02 06:44:42.680816",90000.00
"2023-08-02 07:04:59.838628",320000.00
"2023-08-02 09:34:52.112941",10000.00
"2023-08-02 10:23:37.378147",20000.00
"2023-08-02 11:28:32.793565",12500.00
"2023-08-02 14:55:52.294152",900000.00
"2023-08-02 17:44:06.314372",12500.00
"2023-08-02 19:27:14.624995",72000.00
"2023-08-02 20:24:46.06367",36000.00
"2023-08-02 20:41:36.343991",85000.00
"2023-08-02 20:57:24.154844",20000.00
"2023-08-02 21:53:03.14287",12000.00
"2023-08-02 23:28:16.945253",85000.00
"2023-08-02 23:29:17.196488",11000.00
"2023-08-02 23:48:44.132174",18000.00
"2023-08-03 00:15:58.393062",54000.00
"2023-08-03 01:22:22.499689",1280000.00
"2023-08-03 01:48:48.561464",18000.00
"2023-08-03 02:52:45.643392",90000.00
"2023-08-03 02:56:35.844505",10000.00
"2023-08-03 05:28:18.067784",36000.00
"2023-08-03 08:34:49.58466",10000.00
"2023-08-03 08:38:58.784443",2250000.00
"2023-08-03 12:56:13.040067",10000.00
"2023-08-03 13:06:17.535961",90000.00
"2023-08-03 14:52:12.335249",900000.00
"2023-08-03 14:54:11.59079",85000.00
"2023-08-03 15:34:08.736149",90000.00
"2023-08-03 18:06:46.215471",960000.00
"2023-08-03 18:33:46.310367",18000.00
"2023-08-03 21:27:13.874334",340000.00
"2023-08-04 00:13:11.202103",11000.00
"2023-08-04 01:02:29.561016",16500.00
"2023-08-04 01:25:06.671775",36000.00
"2023-08-04 01:51:54.096172",320000.00
"2023-08-04 02:59:23.121277",10000.00
"2023-08-04 03:42:58.039486",15000.00
"2023-08-04 03:43:06.633199",10000.00
"2023-08-04 05:52:55.338263",7500.00
"2023-08-04 06:25:05.26858",54000.00
"2023-08-04 07:44:38.66891",1600000.00
"2023-08-04 08:08:52.393712",15000.00
"2023-08-04 08:17:35.398843",25000.00
"2023-08-04 08:28:33.901377",1280000.00
"2023-08-04 08:40:05.254948",6000.00
"2023-08-04 10:04:04.123819",900000.00
"2023-08-04 11:51:33.632852",425000.00
"2023-08-04 11:52:34.815753",85000.00
"2023-08-04 12:47:23.695832",640000.00
"2023-08-04 15:05:14.186567",27500.00
"2023-08-04 15:51:00.988994",10000.00
"2023-08-04 16:13:51.785237",45000.00
"2023-08-04 17:04:17.888212",10000.00
"2023-08-04 17:56:39.665468",90000.00
"2023-08-04 18:57:51.002611",16500.00
"2023-08-04 21:15:12.84544",225000.00
"2023-08-04 21:54:32.286044",640000.00
"2023-08-04 22:06:33.689394",425000.00
"2023-08-04 22:53:52.589036",1600000.00
"2023-08-04 23:41:37.296121",450000.00
"2023-08-05 01:18:29.615102",320000.00
"2023-08-05 04:41:45.74168",6000.00
"2023-08-05 06:16:32.518265",10000.00
"2023-08-05 06:52:23.26262",25000.00
"2023-08-05 07:35:56.783066",45000.00
"2023-08-05 08:49:43.495498",7500.00
"2023-08-05 09:39:11.771177",36000.00
"2023-08-05 10:58:30.54323",900000.00
"2023-08-05 11:21:22.379846",85000.00
"2023-08-05 11:32:01.848756",450000.00
"2023-08-05 16:13:21.163281",255000.00
"2023-08-05 17:56:35.276986",1280000.00
"2023-08-05 18:59:02.601377",72000.00
"2023-08-05 19:33:02.490716",20000.00
"2023-08-05 21:03:42.410057",255000.00
"2023-08-05 21:11:29.729237",12500.00
"2023-08-05 22:03:23.329239",5000.00
"2023-08-06 00:30:16.161245",2500.00
"2023-08-06 00:32:13.600221",27500.00
"2023-08-06 00:48:03.278868",1600000.00
"2023-08-06 01:12:34.966942",5000.00
"2023-08-06 01:28:27.899285",45000.00
"2023-08-06 01:55:13.111253",11000.00
"2023-08-06 05:47:42.286105",7500.00
"2023-08-06 06:06:06.301405",425000.00
"2023-08-06 06:19:26.45972",340000.00
"2023-08-06 08:04:53.079536",12000.00
"2023-08-06 08:59:32.487688",340000.00
"2023-08-06 09:12:57.555828",6000.00
"2023-08-06 12:39:46.222974",1800000.00
"2023-08-06 12:41:59.270045",24000.00
"2023-08-06 13:20:42.809579",72000.00
"2023-08-06 20:16:11.795111",5000.00
"2023-08-06 20:18:55.011309",225000.00
"2023-08-06 20:27:20.523941",85000.00
"2023-08-06 20:36:16.496609",11000.00
"2023-08-06 23:19:59.859877",20000.00
"2023-08-06 23:39:38.052036",1350000.00
"2023-08-07 00:07:56.493668",1350000.00
"2023-08-07 00:46:35.191486",15000.00
"2023-08-07 02:42:18.903384",960000.00
"2023-08-07 03:21:51.564178",2500.00
"2023-08-07 03:40:37.147594",2250000.00
"2023-08-07 03:58:37.302515",1350000.00
"2023-08-07 04:32:05.896423",15000.00
"2023-08-07 06:56:12.777154",18000.00
"2023-08-07 07:59:10.257003",6000.00
"2023-08-07 10:59:48.251872",20000.00
"2023-08-07 14:44:48.113877",255000.00
"2023-08-07 16:52:35.498767",54000.00
"2023-08-07 17:00:06.284807",11000.00
"2023-08-07 17:25:21.237692",12500.00
"2023-08-07 18:52:53.948404",6000.00
"2023-08-07 19:58:56.122634",7500.00
"2023-08-07 20:08:14.249969",10000.00
"2023-08-07 20:11:43.568512",640000.00
"2023-08-07 20:23:14.564048",18000.00
"2023-08-07 23:00:18.249994",24000.00
"2023-08-08 00:42:59.67689",2250000.00
"2023-08-08 01:35:32.362796",1280000.00
"2023-08-08 02:16:43.976098",170000.00
"2023-08-08 03:24:13.03768",5000.00
"2023-08-08 03:35:21.5377",2250000.00
"2023-08-08 05:27:05.946663",255000.00
"2023-08-08 06:22:41.076283",20000.00
"2023-08-08 08:24:27.733314",11000.00
"2023-08-08 08:43:31.466439",7500.00
"2023-08-08 09:05:26.254784",12000.00
"2023-08-08 09:25:35.54241",1350000.00
"2023-08-08 13:42:40.703866",72000.00
"2023-08-08 16:01:03.185706",20000.00
"2023-08-08 16:06:17.201799",30000.00
"2023-08-08 16:10:47.756962",960000.00
"2023-08-08 18:20:28.117292",10000.00
"2023-08-08 18:21:11.834908",10000.00
"2023-08-08 19:42:47.983871",72000.00
"2023-08-08 19:47:03.871627",1350000.00
"2023-08-08 20:17:21.399874",20000.00
"2023-08-08 20:47:42.896479",90000.00
"2023-08-08 21:37:11.302267",18000.00
"2023-08-08 23:01:22.575485",960000.00
"2023-08-09 01:22:45.797715",1350000.00
"2023-08-09 01:51:36.349458",24000.00
"2023-08-09 02:58:20.700604",15000.00
"2023-08-09 03:29:36.334436",450000.00
"2023-08-09 03:57:52.224834",7500.00
"2023-08-09 04:52:24.742382",425000.00
"2023-08-09 06:01:28.556116",1280000.00
"2023-08-09 08:25:30.837768",16500.00
"2023-08-09 10:01:04.651462",22000.00
"2023-08-09 11:08:13.062336",135000.00
"2023-08-09 13:04:58.044538",1600000.00
"2023-08-09 13:18:27.595276",225000.00
"2023-08-09 13:18:41.382818",180000.00
"2023-08-09 14:03:42.69542",225000.00
"2023-08-09 14:57:41.249749",30000.00
"2023-08-09 17:20:09.89826",10000.00
"2023-08-09 18:33:41.778026",10000.00
"2023-08-09 18:49:47.335534",255000.00
"2023-08-09 20:25:25.459451",30000.00
"2023-08-09 21:24:17.110249",1800000.00
"2023-08-10 00:28:10.401901",5500.00
"2023-08-10 03:49:41.321078",960000.00
"2023-08-10 06:24:54.411996",7500.00
"2023-08-10 07:03:49.632569",45000.00
"2023-08-10 07:34:57.75909",20000.00
"2023-08-10 09:01:54.794016",2500.00
"2023-08-10 11:01:29.698433",54000.00
"2023-08-10 11:41:22.5823",5500.00
"2023-08-10 11:50:02.642954",340000.00
"2023-08-10 11:57:05.803599",450000.00
"2023-08-10 14:10:53.160808",2250000.00
"2023-08-10 15:48:18.70796",340000.00
"2023-08-10 16:53:59.117808",320000.00
"2023-08-10 19:51:58.939518",16500.00
"2023-08-10 21:57:11.435335",960000.00
"2023-08-10 22:05:42.299628",10000.00
"2023-08-10 22:19:47.042253",1350000.00
"2023-08-10 23:46:01.9443",24000.00
"2023-08-11 01:04:22.390993",5000.00
"2023-08-11 02:18:32.920987",7500.00
"2023-08-11 04:33:24.453263",18000.00
"2023-08-11 05:07:39.753406",425000.00
"2023-08-11 05:11:39.080846",2250000.00
"2023-08-11 06:04:49.426225",11000.00
"2023-08-11 06:23:12.823411",1800000.00
"2023-08-11 06:45:59.719294",15000.00
"2023-08-11 07:06:13.146997",90000.00
"2023-08-11 08:49:03.408836",45000.00
"2023-08-11 08:54:07.486936",5500.00
"2023-08-11 10:02:21.908808",180000.00
"2023-08-11 10:37:45.959131",225000.00
"2023-08-11 12:48:16.673858",12000.00
"2023-08-11 12:52:11.280321",180000.00
"2023-08-11 13:23:50.576956",900000.00
"2023-08-11 16:04:43.921411",1280000.00
"2023-08-11 16:27:35.892756",10000.00
"2023-08-11 16:57:13.460348",20000.00
"2023-08-11 17:48:48.211552",1280000.00
"2023-08-11 18:37:21.725163",72000.00
"2023-08-11 19:03:57.026689",27500.00
"2023-08-11 19:16:56.905868",18000.00
"2023-08-11 22:14:25.98067",960000.00
